summary:;name:getJobStatus;desc:;syntax:(jobId)
summary:;name:getLiveDataNodes;desc:;syntax:([aliasOnly=true])
summary:;name:getLogSeqNumber;desc:;syntax:()
summary:;name:getLoginAccess;desc:;syntax:([userId])
summary:;name:getMachineFingerprint;desc:;syntax:(outputPath)
summary:;name:getMetadataForMasterReincarnation;desc:;syntax:()
summary:;name:getMetadataReduce;desc:;syntax:(a,b)
summary:;name:getNodeAlias;desc:;syntax:()
summary:;name:getNodeHost;desc:;syntax:()
summary:;name:getNodePort;desc:;syntax:()
summary:;name:getNodeType;desc:;syntax:()
summary:;name:getOS;desc:;syntax:()
summary:;name:getOSBit;desc:;syntax:()
summary:;name:getOutwardConnectionStatus;desc:;syntax:()
summary:;name:getPerf;desc:;syntax:(nodeAlias)
summary:;name:getPerfLog;desc:;syntax:(length, offset, fromHead, nodeAlias)
summary:;name:getPerfLogLength;desc:;syntax:(a)
summary:;name:getPersistenceMeta;desc:;syntax:(table)
summary:;name:getRecentJobs;desc:;syntax:([top])
summary:;name:getRecoveryTaskStatus;desc:;syntax:()
summary:;name:getRedoLogStat;desc:;syntax:()
summary:;name:getRunningQueries;desc:;syntax:()
summary:;name:getSampleFeaturesReduce;desc:;syntax:(a,b)
summary:;name:getScheduledJobs;desc:;syntax:([jobIdPattern])
summary:;name:getServerAddressByHost;desc:;syntax:(host)
summary:;name:getServerLog;desc:;syntax:(length, offset, fromHead, nodeAlias)
summary:;name:getServerLogLength;desc:;syntax:(nodeAlias)
summary:;name:getSessionMemoryStat;desc:;syntax:()
summary:;name:getSmallFileBucketMeta;desc:;syntax:(path, [cid])
summary:;name:getSnapshotCID;desc:;syntax:()
summary:;name:getSnapshotEngine;desc:;syntax:(dbUrl, tableName,[keySet],[columnNames])
summary:;name:getStreamingLeader;desc:;syntax:(groupId)
summary:;name:getStreamingRaftGroups;desc:;syntax:()
summary:;name:getStreamingStat;desc:;syntax:()
summary:;name:getSubChunks;desc:;syntax:(path, [recursive], [cid])
summary:;name:getSubscriptionTopic;desc:;syntax:(tableName, [actionName])
summary:;name:getSystemCpuUsage;desc:;syntax:()
summary:;name:getSystemLoadAvg;desc:;syntax:()
summary:;name:getTableCID;desc:;syntax:(chunkId, tableName)
summary:;name:getTablePartitionSizeAndPath;desc:;syntax:(chunkMeta, dbUrl, tableName)
summary:;name:getTables;desc:;syntax:(dbHandle)
summary:;name:getTablesByTabletChunk;desc:;syntax:(chunkId)
summary:;name:getTabletsMetaById;desc:;syntax:(chunkIds, [cid])
